truckid,driverid,rdate,miles,gas,mpg
A61,A61,apr09,9883,1598,6.184605757
A61,A61,mar09,14559,1598,9.110763454
A61,A61,feb09,11975,1598,7.493742178
A61,A61,jan09,14357,1598,8.984355444
A62,A62,jun13,11441,2061,5.551188743
A62,A62,may13,13643,2458,5.550447518
A62,A62,apr13,10129,1988,5.095070423
A62,A62,mar13,10083,2064,4.885174419
A62,A62,feb13,12069,2466,4.894160584
A62,A62,jan13,11059,2150,5.14372093
A62,A62,dec12,14810,2962,5
A62,A62,nov12,12592,2200,5.723636364
A62,A62,oct12,9809,2162,4.537002775
A62,A62,sep12,15425,3304,4.668583535
A62,A62,aug12,11230,2296,4.891114983
A62,A62,jul12,10386,2155,4.819489559
A62,A62,jun12,12270,2303,5.327833261
A62,A62,may12,10897,2141,5.089677721
A62,A62,apr12,9671,1945,4.972236504
A62,A62,mar12,13308,2768,4.807803468
A62,A62,feb12,9178,1928,4.760373444
A62,A62,jan12,8882,2025,4.38617284
A62,A62,dec11,14793,2965,4.98920742
A62,A62,nov11,8685,1908,4.551886792
A62,A62,oct11,10143,1867,5.432779861
A62,A62,sep11,14278,3105,4.598389694
A62,A62,aug11,12803,2382,5.374895046
A62,A62,jul11,12259,2594,4.725905937
A62,A62,jun11,9561,1806,5.294019934
A62,A62,may11,8458,1806,4.683277962
A62,A62,apr11,12043,1806,6.668327796
A62,A62,mar11,13071,1806,7.237541528
A62,A62,feb11,12888,1806,7.136212625
A62,A62,jan11,11849,1806,6.560908084
A62,A62,dec10,10130,1806,5.609080842
A62,A62,nov10,10099,1806,5.591915836
A62,A62,oct10,9999,1806,5.53654485
A62,A62,sep10,11877,1806,6.57641196
A62,A62,aug10,13327,1806,7.379291251
A62,A62,jul10,13421,1806,7.431339978
A62,A62,jun10,15713,1806,8.700442968
A62,A62,may10,10222,1806,5.660022148
A62,A62,apr10,14009,1806,7.756921373
A62,A62,mar10,9116,1806,5.047619048
A62,A62,feb10,8786,1806,4.864894795
A62,A62,jan10,8777,1806,4.859911406
A62,A62,dec09,9890,1806,5.476190476
A62,A62,nov09,9830,1806,5.442967885
A62,A62,oct09,12770,1806,7.070874862
A62,A62,sep09,11477,1806,6.354928018
A62,A62,aug09,10522,1806,5.826135105
A62,A62,jul09,14934,1806,8.26910299
A62,A62,jun09,9697,1806,5.369324474
A62,A62,may09,13598,1806,7.529346622
A62,A62,apr09,13391,1806,7.414728682
A62,A62,mar09,8689,1806,4.811184939
A62,A62,feb09,13652,1806,7.559246955
A62,A62,jan09,14614,1806,8.091915836
A63,A63,jun13,13364,2747,4.864943575
A63,A63,may13,10325,2124,4.861111111
A63,A63,apr13,10789,2205,4.892970522
A63,A63,mar13,12599,2243,5.617030762
A63,A63,feb13,14505,2958,4.903651116
A63,A63,jan13,10656,2036,5.233791749
A63,A63,dec12,13326,2370,5.62278481
A63,A63,nov12,10804,1847,5.849485652
A63,A63,oct12,12820,2359,5.434506147
A63,A63,sep12,12495,2479,5.040338846
A63,A63,aug12,14558,3226,4.512709237
A63,A63,jul12,14273,3032,4.707453826
A63,A63,jun12,14278,3096,4.611757106
A63,A63,may12,8949,1894,4.724920803
A63,A63,apr12,13459,2873,4.684650191
A63,A63,mar12,12684,2387,5.313782991
A63,A63,feb12,10233,1773,5.771573604
A63,A63,jan12,8821,1995,4.421553885
A63,A63,dec11,13551,2512,5.394506369
A63,A63,nov11,12860,2561,5.021475986
A63,A63,oct11,14033,2951,4.755337174
A63,A63,sep11,11188,1920,5.827083333
A63,A63,aug11,9035,2014,4.486097319
A63,A63,jul11,8502,1848,4.600649351
A63,A63,jun11,9961,2339,4.258657546
A63,A63,may11,11103,2339,4.746900385
A63,A63,apr11,13792,2339,5.896536982
A63,A63,mar11,10752,2339,4.596836255
A63,A63,feb11,8126,2339,3.474134245
A63,A63,jan11,9787,2339,4.184266781
A63,A63,dec10,12505,2339,5.346301838
A63,A63,nov10,12966,2339,5.543394613
A63,A63,oct10,12134,2339,5.187687046
A63,A63,sep10,11825,2339,5.055579307
A63,A63,aug10,10321,2339,4.412569474
A63,A63,jul10,9095,2339,3.888413852
A63,A63,jun10,8684,2339,3.712697734
A63,A63,may10,11477,2339,4.906797777
A63,A63,apr10,12912,2339,5.520307824
A63,A63,mar10,13211,2339,5.648140231
A63,A63,feb10,11681,2339,4.994014536
A63,A63,jan10,10124,2339,4.328345447
A63,A63,dec09,11836,2339,5.060282172
A63,A63,nov09,12121,2339,5.182129115
A63,A63,oct09,10754,2339,4.597691321
A63,A63,sep09,10832,2339,4.631038906
A63,A63,aug09,9077,2339,3.880718256
A63,A63,jul09,10603,2339,4.533133818
A63,A63,jun09,13132,2339,5.614365113
A63,A63,may09,10289,2339,4.398888414
A63,A63,apr09,15317,2339,6.548525011
A63,A63,mar09,12814,2339,5.478409577
A63,A63,feb09,11353,2339,4.853783668
A63,A63,jan09,9893,2339,4.229585293
A64,A64,jun13,11865,2230,5.320627803
A64,A64,may13,10590,2111,5.01657982
A64,A64,apr13,10101,2107,4.794019934
A64,A64,mar13,10231,2094,4.885864374
A64,A64,feb13,13989,2988,4.681726908
A64,A64,jan13,8993,1568,5.735331633
A64,A64,dec12,13851,2745,5.045901639
A64,A64,nov12,10306,1980,5.205050505
A64,A64,oct12,11802,2373,4.973451327
A64,A64,sep12,11120,2232,4.982078853
A64,A64,aug12,13036,3047,4.278306531
A64,A64,jul12,13412,2552,5.255485893
A64,A64,jun12,11779,2716,4.336892489
A64,A64,may12,10329,1836,5.625816993
A64,A64,apr12,8573,1907,4.495542737
A64,A64,mar12,10202,2271,4.492294144
A64,A64,feb12,14491,2653,5.462118357
A64,A64,jan12,8378,1691,4.954464814
A64,A64,dec11,10990,2162,5.083256244
A64,A64,nov11,12199,2499,4.881552621
A64,A64,oct11,11364,2758,4.120377085
A64,A64,sep11,14277,3053,4.676383885
A64,A64,aug11,13728,2953,4.648831697
A64,A64,jul11,12433,2725,4.562568807
A64,A64,jun11,9937,2526,3.933887569
A64,A64,may11,12488,2526,4.94378464
A64,A64,apr11,11540,2526,4.568487728
A64,A64,mar11,12662,2526,5.01266825
A64,A64,feb11,9735,2526,3.85391924
A64,A64,jan11,11898,2526,4.710213777
A64,A64,dec10,13313,2526,5.270387965
A64,A64,nov10,11086,2526,4.388756928
A64,A64,oct10,13125,2526,5.195961995
A64,A64,sep10,12742,2526,5.044338876
A64,A64,aug10,13532,2526,5.357086302
A64,A64,jul10,15154,2526,5.999208234
A64,A64,jun10,12625,2526,4.998020586
A64,A64,may10,12742,2526,5.044338876
A64,A64,apr10,13148,2526,5.2050673
A64,A64,mar10,11002,2526,4.355502771
A64,A64,feb10,10174,2526,4.027711797
A64,A64,jan10,9837,2526,3.894299287
A64,A64,dec09,13948,2526,5.521773555
A64,A64,nov09,10650,2526,4.216152019
A64,A64,oct09,12527,2526,4.95922407
A64,A64,sep09,12892,2526,5.103721298
A64,A64,aug09,11090,2526,4.390340459
A64,A64,jul09,9299,2526,3.681314331
A64,A64,jun09,14491,2526,5.736737926
A64,A64,may09,12554,2526,4.969912906
A64,A64,apr09,9901,2526,3.919635788
A64,A64,mar09,12368,2526,4.896278702
A64,A64,feb09,15064,2526,5.963578781
A64,A64,jan09,12261,2526,4.85391924
A65,A65,jun13,14214,2997,4.742742743
A65,A65,may13,10912,1864,5.854077253
A65,A65,apr13,11501,2454,4.686634067
A65,A65,mar13,11506,2700,4.261481481
A65,A65,feb13,11595,2228,5.204219031
A65,A65,jan13,10240,2057,4.978123481
A65,A65,dec12,14308,2943,4.861705742
A65,A65,nov12,11027,2091,5.273553324
A65,A65,oct12,12562,2589,4.852066435
A65,A65,sep12,12623,2807,4.496971856
A65,A65,aug12,12535,3075,4.076422764
A65,A65,jul12,15191,2925,5.193504274
A65,A65,jun12,9533,1848,5.158549784
A65,A65,may12,8921,2111,4.225959261
A65,A65,apr12,14224,2870,4.956097561
A65,A65,mar12,8842,1774,4.98421646
A65,A65,feb12,8917,1639,5.440512508
A65,A65,jan12,9882,1932,5.114906832
A65,A65,dec11,14345,3060,4.687908497
A65,A65,nov11,12090,2314,5.224719101
A65,A65,oct11,13171,2595,5.075529865
A65,A65,sep11,13852,2836,4.884344147
A65,A65,aug11,15430,3558,4.336706015
A65,A65,jul11,11420,2391,4.776244249
A65,A65,jun11,9914,2844,3.485935302
A65,A65,may11,12359,2844,4.345639944
A65,A65,apr11,12201,2844,4.290084388
A65,A65,mar11,11289,2844,3.969409283
A65,A65,feb11,13841,2844,4.86673699
A65,A65,jan11,9481,2844,3.333684951
A65,A65,dec10,11796,2844,4.147679325
A65,A65,nov10,9967,2844,3.504571027
A65,A65,oct10,13534,2844,4.758790436
A65,A65,sep10,9664,2844,3.398030942
A65,A65,aug10,11553,2844,4.062236287
A65,A65,jul10,10232,2844,3.597749648
A65,A65,jun10,10959,2844,3.853375527
A65,A65,may10,13482,2844,4.740506329
A65,A65,apr10,13002,2844,4.571729958
A65,A65,mar10,11714,2844,4.118846695
A65,A65,feb10,12792,2844,4.497890295
A65,A65,jan10,9464,2844,3.327707454
A65,A65,dec09,13436,2844,4.724331927
A65,A65,nov09,15225,2844,5.353375527
A65,A65,oct09,9897,2844,3.479957806
A65,A65,sep09,15294,2844,5.377637131
A65,A65,aug09,15372,2844,5.405063291
A65,A65,jul09,11615,2844,4.084036568
A65,A65,jun09,15373,2844,5.405414909
A65,A65,may09,13573,2844,4.772503516
A65,A65,apr09,13018,2844,4.577355837
A65,A65,mar09,10937,2844,3.845639944
A65,A65,feb09,15309,2844,5.382911392
A65,A65,jan09,13779,2844,4.844936709
A66,A66,jun13,12719,2718,4.679543782
A66,A66,may13,10120,2159,4.687355257
A66,A66,apr13,11608,2331,4.97983698
A66,A66,mar13,10458,1984,5.271169355
A66,A66,feb13,11718,2160,5.425
A66,A66,jan13,8952,1673,5.350866707
A66,A66,dec12,15176,3654,4.153256705
A66,A66,nov12,10195,1894,5.382787751
A66,A66,oct12,13011,2554,5.094361785
A66,A66,sep12,13960,2990,4.668896321
A66,A66,aug12,12550,2310,5.432900433
A66,A66,jul12,9062,1756,5.160592255
A66,A66,jun12,9981,1822,5.478046103
A66,A66,may12,13390,2613,5.124378109
A66,A66,apr12,10369,2049,5.060517326
A66,A66,mar12,13501,2673,5.050879162
A66,A66,feb12,13311,2675,4.976074766
A66,A66,jan12,10940,2090,5.234449761
A66,A66,dec11,9780,1914,5.109717868
A66,A66,nov11,9692,1993,4.863020572
A66,A66,oct11,14119,2490,5.670281124
A66,A66,sep11,13949,2969,4.698214887
A66,A66,aug11,13913,2633,5.284086593
A66,A66,jul11,14661,3046,4.813197636
A66,A66,jun11,12906,2181,5.917469051
A66,A66,may11,10429,2181,4.78175149
A66,A66,apr11,14278,2181,6.546538285
A66,A66,mar11,15622,2181,7.162769372
A66,A66,feb11,11065,2181,5.073360844
A66,A66,jan11,13572,2181,6.222833563
A66,A66,dec10,15027,2181,6.889958735
A66,A66,nov10,15272,2181,7.002292526
A66,A66,oct10,11603,2181,5.32003668
A66,A66,sep10,10814,2181,4.95827602
A66,A66,aug10,10756,2181,4.931682714
A66,A66,jul10,14247,2181,6.532324622
A66,A66,jun10,12406,2181,5.688216414
A66,A66,may10,12136,2181,5.564419991
A66,A66,apr10,12124,2181,5.558917928
A66,A66,mar10,10545,2181,4.834938102
A66,A66,feb10,10194,2181,4.674002751
A66,A66,jan10,11358,2181,5.207702889
A66,A66,dec09,14579,2181,6.684548372
A66,A66,nov09,14063,2181,6.447959652
A66,A66,oct09,9327,2181,4.27647868
A66,A66,sep09,15091,2181,6.919303072
A66,A66,aug09,9365,2181,4.29390188
A66,A66,jul09,10169,2181,4.662540119
A66,A66,jun09,13218,2181,6.060522696
A66,A66,may09,10751,2181,4.929390188
A66,A66,apr09,13957,2181,6.399358093
A66,A66,mar09,9959,2181,4.566254012
A66,A66,feb09,14330,2181,6.570380559
A66,A66,jan09,14115,2181,6.471801926
A67,A67,jun13,12458,2460,5.064227642
A67,A67,may13,10230,1884,5.429936306
A67,A67,apr13,10443,2161,4.832484961
A67,A67,mar13,12740,2824,4.511331445
A67,A67,feb13,8927,1975,4.52
A67,A67,jan13,13632,2488,5.479099678
A67,A67,dec12,9894,1898,5.212855638
A67,A67,nov12,11372,2379,4.780159731
A67,A67,oct12,13197,2506,5.266161213
A67,A67,sep12,10528,2186,4.81610247
A67,A67,aug12,9783,1678,5.830154946
A67,A67,jul12,11800,2498,4.723779023
A67,A67,jun12,13444,3016,4.457559682
A67,A67,may12,10738,2107,5.096345515
A67,A67,apr12,10707,1997,5.361542313
A67,A67,mar12,13513,2802,4.822626695
A67,A67,feb12,11680,2480,4.709677419
A67,A67,jan12,9689,1865,5.195174263
A67,A67,dec11,11274,2554,4.414252153
A67,A67,nov11,13410,2494,5.376904571
A67,A67,oct11,15044,3112,4.834190231
A67,A67,sep11,15263,3088,4.942681347
A67,A67,aug11,10682,2013,5.3065077
A67,A67,jul11,12656,2618,4.834224599
A67,A67,jun11,9500,1934,4.912099276
A67,A67,may11,14003,1934,7.240434333
A67,A67,apr11,11165,1934,5.773009307
A67,A67,mar11,12318,1934,6.36918304
A67,A67,feb11,15321,1934,7.921923475
A67,A67,jan11,11183,1934,5.782316443
A67,A67,dec10,10870,1934,5.620475698
A67,A67,nov10,15739,1934,8.138055843
A67,A67,oct10,12385,1934,6.403826267
A67,A67,sep10,14252,1934,7.36918304
A67,A67,aug10,10910,1934,5.641158221
A67,A67,jul10,11030,1934,5.703205791
A67,A67,jun10,11216,1934,5.799379524
A67,A67,may10,10269,1934,5.309720786
A67,A67,apr10,12340,1934,6.380558428
A67,A67,mar10,15083,1934,7.798862461
A67,A67,feb10,9133,1934,4.722337125
A67,A67,jan10,10021,1934,5.181489142
A67,A67,dec09,13759,1934,7.114270941
A67,A67,nov09,12425,1934,6.42450879
A67,A67,oct09,11650,1934,6.023784902
A67,A67,sep09,11438,1934,5.914167528
A67,A67,aug09,10586,1934,5.473629783
A67,A67,jul09,13466,1934,6.962771458
A67,A67,jun09,11897,1934,6.151499483
A67,A67,may09,12919,1934,6.679937952
A67,A67,apr09,13843,1934,7.15770424
A67,A67,mar09,11285,1934,5.835056877
A67,A67,feb09,11117,1934,5.748190279
A67,A67,jan09,13707,1934,7.087383661
A68,A68,jun13,11411,2164,5.27310536
A68,A68,may13,14098,2773,5.084024522
A68,A68,apr13,9503,2139,4.442730248
A68,A68,mar13,13781,2820,4.886879433
A68,A68,feb13,13126,3125,4.20032
A68,A68,jan13,13550,2683,5.05031681
A68,A68,dec12,10029,2348,4.271294719
A68,A68,nov12,14618,2929,4.990781837
A68,A68,oct12,13024,2616,4.978593272
A68,A68,sep12,13591,2413,5.632407791
A68,A68,aug12,13586,2959,4.591416019
A68,A68,jul12,14001,2856,4.902310924
A68,A68,jun12,14155,2671,5.299513291
A68,A68,may12,11190,2214,5.054200542
A68,A68,apr12,12237,2294,5.33435048
A68,A68,mar12,14041,2970,4.727609428
A68,A68,feb12,11731,2298,5.104873803
A68,A68,jan12,11589,2472,4.688106796
A68,A68,dec11,14470,2906,4.979353063
A68,A68,nov11,11096,2418,4.58891646
A68,A68,oct11,13453,2692,4.997399703
A68,A68,sep11,11434,2257,5.066016837
A68,A68,aug11,11972,2427,4.932838896
A68,A68,jul11,10110,1942,5.205973223
A68,A68,jun11,10901,2254,4.836291038
A68,A68,may11,14375,2254,6.37755102
A68,A68,apr11,10462,2254,4.641526176
A68,A68,mar11,13138,2254,5.828748891
A68,A68,feb11,14668,2254,6.507542147
A68,A68,jan11,13467,2254,5.974711624
A68,A68,dec10,14432,2254,6.402839397
A68,A68,nov10,13951,2254,6.189440994
A68,A68,oct10,14812,2254,6.571428571
A68,A68,sep10,11642,2254,5.165039929
A68,A68,aug10,12234,2254,5.427684117
A68,A68,jul10,11269,2254,4.999556344
A68,A68,jun10,15197,2254,6.742236025
A68,A68,may10,13049,2254,5.789263531
A68,A68,apr10,9584,2254,4.251996451
A68,A68,mar10,10156,2254,4.505767524
A68,A68,feb10,12545,2254,5.565661047
A68,A68,jan10,12230,2254,5.425909494
A68,A68,dec09,11691,2254,5.186779059
A68,A68,nov09,10864,2254,4.819875776
A68,A68,oct09,12207,2254,5.415705413
A68,A68,sep09,10474,2254,4.646850044
A68,A68,aug09,10316,2254,4.57675244
A68,A68,jul09,12873,2254,5.711180124
A68,A68,jun09,9396,2254,4.168589175
A68,A68,may09,13061,2254,5.7945874
A68,A68,apr09,15198,2254,6.742679681
A68,A68,mar09,13310,2254,5.905057675
A68,A68,feb09,10400,2254,4.614019521
A68,A68,jan09,12391,2254,5.497338066
A69,A69,jun13,12165,2231,5.452711788
A69,A69,may13,10882,2393,4.547430004
A69,A69,apr13,11019,2127,5.180535966
A69,A69,mar13,12101,2392,5.058946488
A69,A69,feb13,11111,2452,4.531402936
A69,A69,jan13,12014,2631,4.566324591
A69,A69,dec12,8813,1721,5.120859965
A69,A69,nov12,8389,1942,4.319773429
A69,A69,oct12,12859,2526,5.090657165
A69,A69,sep12,9986,1987,5.025666834
A69,A69,aug12,9722,2244,4.332442068
A69,A69,jul12,12757,2508,5.086523126
A69,A69,jun12,13220,2447,5.402533715
A69,A69,may12,12428,2334,5.324764353
A69,A69,apr12,11865,2374,4.99789385
A69,A69,mar12,11632,2540,4.579527559
A69,A69,feb12,12409,2211,5.612392583
A69,A69,jan12,11810,2290,5.15720524
A69,A69,dec11,11513,2095,5.495465394
A69,A69,nov11,10571,2356,4.486842105
A69,A69,oct11,8318,1762,4.72077185
A69,A69,sep11,12502,2395,5.220041754
A69,A69,aug11,12403,2432,5.099917763
A69,A69,jul11,11408,2361,4.831850911
A69,A69,jun11,9530,2066,4.612778316
A69,A69,may11,12959,2066,6.27250726
A69,A69,apr11,12652,2066,6.123910939
A69,A69,mar11,14190,2066,6.868344627
A69,A69,feb11,11941,2066,5.779767667
A69,A69,jan11,13932,2066,6.743465634
A69,A69,dec10,10566,2066,5.114230397
A69,A69,nov10,14349,2066,6.945304937
A69,A69,oct10,11216,2066,5.428848015
A69,A69,sep10,8598,2066,4.161665053
A69,A69,aug10,9940,2066,4.811229429
A69,A69,jul10,10490,2066,5.077444337
A69,A69,jun10,15398,2066,7.453049371
A69,A69,may10,8576,2066,4.151016457
A69,A69,apr10,14391,2066,6.965634076
A69,A69,mar10,13903,2066,6.729428848
A69,A69,feb10,9261,2066,4.482575024
A69,A69,jan10,13843,2066,6.700387222
A69,A69,dec09,12726,2066,6.159728945
A69,A69,nov09,11104,2066,5.37463698
A69,A69,oct09,14651,2066,7.091481123
A69,A69,sep09,13493,2066,6.530977735
A69,A69,aug09,14906,2066,7.214908035
A69,A69,jul09,10425,2066,5.045982575
A69,A69,jun09,9522,2066,4.608906099
A69,A69,may09,13352,2066,6.462729913
A69,A69,apr09,14388,2066,6.964181994
A69,A69,mar09,8736,2066,4.228460794
A69,A69,feb09,14033,2066,6.792352372
A69,A69,jan09,12155,2066,5.883349468
A70,A70,jun13,13148,2665,4.93358349
A70,A70,may13,13710,3039,4.511352419
A70,A70,apr13,11426,2266,5.042365402
A70,A70,mar13,10773,1997,5.394591888
A70,A70,feb13,11701,2097,5.579876013
A70,A70,jan13,13249,2773,4.777857916
A70,A70,dec12,10367,1812,5.721302428
A70,A70,nov12,11379,1996,5.700901804
A70,A70,oct12,13379,2590,5.165637066
A70,A70,sep12,10349,1821,5.683141131
A70,A70,aug12,9048,1688,5.360189573
A70,A70,jul12,9441,2134,4.424086223
A70,A70,jun12,12832,2974,4.31472764
A70,A70,may12,13080,2665,4.908067542
A70,A70,apr12,13044,2515,5.186481113
A70,A70,mar12,12408,2335,5.31391863
A70,A70,feb12,11877,2398,4.952877398
A70,A70,jan12,13856,3244,4.271270037
A70,A70,dec11,14894,3310,4.499697885
A70,A70,nov11,14728,3092,4.763260026
A70,A70,oct11,9116,1926,4.733125649
A70,A70,sep11,11803,2469,4.780477926
A70,A70,aug11,13562,2958,4.584854632
A70,A70,jul11,10669,2099,5.082896617
A70,A70,jun11,9184,2306,3.982653946
A70,A70,may11,14149,2306,6.135732871
A70,A70,apr11,12751,2306,5.529488291
A70,A70,mar11,12070,2306,5.234171726
A70,A70,feb11,9050,2306,3.924544666
A70,A70,jan11,15278,2306,6.625325239
A70,A70,dec10,14470,2306,6.274934952
A70,A70,nov10,12877,2306,5.584128361
A70,A70,oct10,10899,2306,4.726366002
A70,A70,sep10,9500,2306,4.119687771
A70,A70,aug10,11094,2306,4.810928014
A70,A70,jul10,14071,2306,6.101908066
A70,A70,jun10,11244,2306,4.875975716
A70,A70,may10,10963,2306,4.754119688
A70,A70,apr10,15806,2306,6.854293148
A70,A70,mar10,11969,2306,5.19037294
A70,A70,feb10,10937,2306,4.742844753
A70,A70,jan10,13786,2306,5.978317433
A70,A70,dec09,12749,2306,5.528620989
A70,A70,nov09,8672,2306,3.760624458
A70,A70,oct09,10517,2306,4.560711188
A70,A70,sep09,12577,2306,5.454032958
A70,A70,aug09,9151,2306,3.968343452
A70,A70,jul09,10644,2306,4.615784909
A70,A70,jun09,11437,2306,4.959670425
A70,A70,may09,11255,2306,4.88074588
A70,A70,apr09,12746,2306,5.527320035
A70,A70,mar09,8218,2306,3.563746748
A70,A70,feb09,8840,2306,3.833477884
A70,A70,jan09,10043,2306,4.355160451
A71,A71,jun13,11371,2239,5.078606521
A71,A71,may13,13463,2553,5.273403839
A71,A71,apr13,15145,3102,4.882333978
A71,A71,mar13,14765,3004,4.915113182
A71,A71,feb13,14529,3123,4.652257445
A71,A71,jan13,11500,2726,4.218635363
A71,A71,dec12,13675,2538,5.388100867
A71,A71,nov12,9750,1951,4.997437212
A71,A71,oct12,10024,1946,5.151079137
A71,A71,sep12,8784,1708,5.142857143
A71,A71,aug12,14932,3197,4.670628714
A71,A71,jul12,13916,2464,5.647727273
A71,A71,jun12,12597,2596,4.852465331
A71,A71,may12,12293,2713,4.531146332
A71,A71,apr12,10274,2099,4.894711768
A71,A71,mar12,13146,2614,5.029074216
A71,A71,feb12,10569,2552,4.14145768
A71,A71,jan12,13687,2545,5.377996071
A71,A71,dec11,14369,2852,5.038218794
A71,A71,nov11,10476,1864,5.620171674
A71,A71,oct11,13428,3025,4.439008264
A71,A71,sep11,12833,3149,4.075261988
A71,A71,aug11,13351,2875,4.643826087
A71,A71,jul11,9074,1825,4.972054795
A71,A71,jun11,12512,2840,4.405633803
A71,A71,may11,11944,2840,4.205633803
A71,A71,apr11,12028,2840,4.235211268
A71,A71,mar11,13413,2840,4.722887324
A71,A71,feb11,10400,2840,3.661971831
A71,A71,jan11,15427,2840,5.432042254
A71,A71,dec10,9774,2840,3.441549296
A71,A71,nov10,14253,2840,5.018661972
A71,A71,oct10,12637,2840,4.449647887
A71,A71,sep10,11529,2840,4.059507042
A71,A71,aug10,15898,2840,5.597887324
A71,A71,jul10,10900,2840,3.838028169
A71,A71,jun10,15021,2840,5.289084507
A71,A71,may10,10320,2840,3.633802817
A71,A71,apr10,14205,2840,5.001760563
A71,A71,mar10,11848,2840,4.171830986
A71,A71,feb10,15267,2840,5.375704225
A71,A71,jan10,12396,2840,4.364788732
A71,A71,dec09,11510,2840,4.052816901
A71,A71,nov09,13883,2840,4.888380282
A71,A71,oct09,9737,2840,3.428521127
A71,A71,sep09,11762,2840,4.141549296
A71,A71,aug09,8722,2840,3.071126761
A71,A71,jul09,11693,2840,4.117253521
A71,A71,jun09,14021,2840,4.936971831
A71,A71,may09,15799,2840,5.563028169
A71,A71,apr09,14071,2840,4.954577465
A71,A71,mar09,12267,2840,4.319366197
A71,A71,feb09,10269,2840,3.61584507
A71,A71,jan09,10569,2840,3.721478873
A72,A72,jun13,9962,2118,4.703493862
A72,A72,may13,11097,2491,4.454837415
A72,A72,apr13,10102,1912,5.283472803
A72,A72,mar13,8826,1721,5.128413713
A72,A72,feb13,11744,2166,5.421975993
A72,A72,jan13,13781,2467,5.586137009
A72,A72,dec12,9796,1985,4.935012594
A72,A72,nov12,12223,2496,4.897035256
A72,A72,oct12,12105,2225,5.440449438
A72,A72,sep12,11743,2162,5.431544866
A72,A72,aug12,11523,2413,4.77538334
A72,A72,jul12,10246,1964,5.216904277
A72,A72,jun12,14902,3532,4.219139298
